order_date,region,category,channel,customer_segment,product_id,quantity,unit_price,discount_pct,revenue,is_returning_customer,notes
2025-07-21,West,Books,Marketplace,Consumer,SKU-1062,11,144.26,0.1,1428.17,True,bulk order
2026-01-16,South,Apparel,Online,Consumer,SKU-1055,9,55.29,0.2,398.09,True,
2026-03-06,East,Books,Retail Store,Consumer,SKU-1000,10,36.92,0.0,369.2,True,
2026-01-12,West,Books,Online,Consumer,SKU-1093,6,45.13,0.1,243.7,True,promo code applied
2025-12-14,West,Apparel,Marketplace,Enterprise,SKU-1115,7,36.09,0.15,214.74,True,expedited shipping requested
2026-03-29,Central,Sports,Retail Store,SMB,SKU-1095,9,140.7,0.1,1139.67,False,
2025-12-15,West,Electronics,Online,SMB,SKU-1023,2,29.35,0.2,46.96,False,
2026-01-19,North,Sports,Online,Consumer,SKU-1074,2,17.65,0.1,31.77,False,
2025-07-04,West,Toys,Online,Consumer,SKU-1010,10,29.64,0.15,251.94,False,
2025-10-16,South,Home & Kitchen,Online,Consumer,SKU-1043,1,129.46,0.1,116.51,True,
2025-08-31,South,Electronics,Online,Consumer,SKU-1027,4,51.42,0.1,185.11,False,
2026-05-06,North,Electronics,Online,Consumer,SKU-1047,1,101.61,0.15,86.37,True,
2025-01-01,West,Electronics,Retail Store,Consumer,SKU-1031,6,45.12,0.0,270.72,False,gift wrap
2025-05-07,North,Apparel,Partner,SMB,SKU-1002,2,7.49,0.0,14.98,False,
2026-01-14,West,Electronics,Partner,SMB,SKU-1020,3,81.72,0.15,208.39,False,
2025-01-16,West,Home & Kitchen,Online,Consumer,SKU-1028,7,14.47,0.1,91.16,False,
2025-08-25,Central,Home & Kitchen,Online,Consumer,SKU-1067,3,,0.2,61.85,False,bulk order
2025-04-17,East,Apparel,Partner,SMB,SKU-1086,5,39.85,0.0,199.25,True,
2026-03-07,Central,Electronics,Online,SMB,SKU-1056,11,10.74,0.05,112.23,False,expedited shipping requested
2026-02-19,West,Apparel,Online,Consumer,SKU-1021,11,31.97,0.0,351.67,False,
2025-03-15,Central,Electronics,Online,Consumer,SKU-1064,6,63.13,0.15,321.96,False,
2025-11-22,Central,Toys,Online,Consumer,SKU-1035,7,60.39,0.0,422.73,True,gift wrap
2025-11-14,East,Toys,Marketplace,Consumer,SKU-1092,4,37.24,0.05,141.51,True,gift wrap
2025-03-27,East,Books,Online,Consumer,SKU-1065,11,71.3,0.05,745.08,True,
2026-01-19,South,Electronics,Retail Store,Consumer,SKU-1006,9,,0.0,357.3,True,gift wrap
2025-10-09,South,Home & Kitchen,Online,Consumer,SKU-1041,6,62.28,0.2,298.94,False,
2026-02-16,Central,Electronics,Retail Store,Consumer,SKU-1022,6,72.17,0.0,433.02,False,gift wrap
2025-04-10,South,Books,Online,Consumer,SKU-1096,2,53.16,0.15,90.37,False,
2025-08-06,West,Electronics,Online,Consumer,SKU-1051,3,41.35,0.0,124.05,True,
2025-04-24,Central,Toys,Online,Consumer,SKU-1069,4,56.87,0.05,216.11,True,bulk order
2024-12-23,East,Sports,Online,SMB,SKU-1044,7,28.03,0.0,196.21,False,promo code applied
2025-06-22,East,Apparel,Online,Consumer,SKU-1049,10,34.01,0.15,289.08,True,
2025-10-23,South,Home & Kitchen,Retail Store,SMB,SKU-1065,2,14.7,0.0,29.4,False,
2026-01-10,Central,Apparel,Online,SMB,SKU-1044,2,82.52,0.0,165.04,False,gift wrap
2026-01-26,West,Apparel,Online,SMB,SKU-1111,10,32.02,0.0,320.2,False,
2025-02-14,Central,Books,Online,Consumer,SKU-1095,1,29.73,0.0,29.73,False,
2024-12-02,West,Electronics,Partner,Consumer,SKU-1048,10,19.99,0.05,189.9,False,
2025-10-02,South,Apparel,Online,SMB,SKU-1063,5,86.61,0.0,433.05,False,gift wrap
2025-05-10,North,Electronics,Partner,Consumer,SKU-1029,3,76.48,0.0,229.44,False,
2025-10-19,Central,Apparel,Online,Consumer,SKU-1009,9,48.3,0.2,347.76,False,gift wrap
2025-08-26,North,Books,Retail Store,SMB,SKU-1069,6,43.98,0.0,263.88,True,
2025-07-08,East,Electronics,Online,Enterprise,SKU-1031,3,60.72,0.1,163.94,False,
2024-12-13,South,Books,Marketplace,Consumer,SKU-1066,8,17.72,0.0,141.76,True,promo code applied
2026-03-17,East,Books,Online,Consumer,SKU-1004,1,64.03,0.0,64.03,False,
2026-05-05,East,Electronics,Retail Store,Consumer,SKU-1085,2,32.01,0.2,51.22,False,
2025-05-16,Central,Toys,Online,SMB,SKU-1051,3,102.43,0.0,307.29,True,
2026-04-03,North,Books,Online,SMB,SKU-1106,7,99.24,0.1,625.21,False,
2025-07-24,South,Toys,Online,Consumer,SKU-1026,2,16.87,0.15,28.68,False,
2024-12-04,South,Electronics,Online,Consumer,SKU-1029,5,151.4,0.0,757.0,True,promo code applied
2024-12-22,East,Electronics,Partner,Consumer,SKU-1036,10,35.97,0.0,359.7,False,
2026-05-13,West,Electronics,Online,Enterprise,SKU-1004,2,31.95,0.0,63.9,True,promo code applied
2026-03-05,Central,Electronics,Retail Store,SMB,SKU-1007,6,105.68,0.2,507.26,True,
2025-06-25,East,Electronics,Partner,Consumer,SKU-1014,7,90.91,0.0,636.37,True,
2025-08-08,Central,Toys,Retail Store,SMB,SKU-1103,3,21.99,0.05,62.67,True,
2025-05-06,East,Toys,Retail Store,SMB,SKU-1059,11,58.15,0.1,575.68,False,
2025-04-14,South,Apparel,Retail Store,Consumer,SKU-1089,6,17.17,0.0,103.02,True,expedited shipping requested
2025-12-08,South,Sports,Online,SMB,SKU-1061,7,71.72,0.0,502.04,True,
2025-12-01,North,Apparel,Partner,Enterprise,SKU-1056,2,59.69,0.1,107.44,False,first-time customer
2026-04-20,Central,Toys,Online,Consumer,SKU-1119,7,36.95,0.1,232.79,False,gift wrap
2026-02-05,West,Sports,Online,Consumer,SKU-1095,1,98.31,0.1,88.48,False,
2026-02-04,East,Toys,Retail Store,Consumer,SKU-1098,7,82.86,0.0,580.02,False,
2025-01-05,North,Toys,Online,Consumer,SKU-1111,3,60.08,0.2,144.19,True,expedited shipping requested
2025-09-24,South,Electronics,Partner,Consumer,SKU-1092,7,64.67,0.0,452.69,True,
2025-04-13,West,Home & Kitchen,Online,Consumer,SKU-1056,2,45.68,0.1,82.22,False,first-time customer
2025-02-16,Central,Electronics,Online,SMB,SKU-1068,2,53.15,0.2,85.04,True,
2025-06-01,North,Apparel,Online,Consumer,SKU-1057,6,42.0,0.2,201.6,True,gift wrap
2025-06-13,South,Electronics,Online,Enterprise,SKU-1034,8,29.38,0.0,235.04,False,
2025-11-21,South,Electronics,Online,Consumer,SKU-1013,3,28.81,0.2,69.14,False,
2025-11-10,Central,Sports,Retail Store,Consumer,SKU-1044,6,39.33,0.2,188.78,False,
2025-05-28,South,Electronics,Partner,Consumer,SKU-1119,1,93.88,0.05,89.19,True,
2026-01-14,South,Home & Kitchen,Marketplace,Consumer,SKU-1005,5,30.92,0.05,146.87,False,expedited shipping requested
2025-11-01,North,Electronics,Retail Store,SMB,SKU-1002,5,70.11,0.05,333.02,True,bulk order
2026-02-04,East,Electronics,Online,SMB,SKU-1073,1,127.16,0.15,108.09,True,gift wrap
2026-02-12,North,Sports,Retail Store,Consumer,SKU-1064,9,25.34,0.15,193.85,False,promo code applied
2025-05-13,South,Toys,Marketplace,Consumer,SKU-1074,8,57.64,0.1,415.01,False,
2025-12-27,Central,Toys,Marketplace,Enterprise,SKU-1062,11,92.21,0.0,1014.31,False,
2025-01-12,East,Apparel,Online,Consumer,SKU-1100,1,28.59,0.2,22.87,False,
2025-12-06,West,Toys,Retail Store,Consumer,SKU-1083,1,80.03,0.2,64.02,False,expedited shipping requested
2025-10-22,Central,Electronics,Marketplace,SMB,SKU-1044,4,135.43,0.0,541.72,False,expedited shipping requested
2025-04-04,West,Apparel,Online,Consumer,SKU-1012,5,36.84,0.0,184.2,True,expedited shipping requested
2025-03-09,East,Electronics,Online,Consumer,SKU-1005,9,22.61,0.0,203.49,True,gift wrap
2025-02-04,East,Electronics,Retail Store,Consumer,SKU-1019,4,129.99,0.0,519.96,False,promo code applied
2025-06-14,West,Sports,Retail Store,SMB,SKU-1072,3,26.12,0.05,74.44,False,
2025-12-03,South,Apparel,Partner,SMB,SKU-1085,10,43.98,0.1,395.82,True,first-time customer
2025-12-11,South,Apparel,Online,SMB,SKU-1061,11,42.68,0.05,446.01,False,first-time customer
2026-05-03,North,Apparel,Marketplace,Consumer,SKU-1062,2,107.62,0.0,215.24,True,bulk order
2026-02-24,Central,Toys,Online,Consumer,SKU-1045,8,43.65,0.05,331.74,True,first-time customer
2025-03-12,Central,Sports,Retail Store,SMB,SKU-1111,8,10.22,0.0,81.76,False,
2025-06-30,West,Home & Kitchen,Online,SMB,SKU-1087,4,67.84,0.0,271.36,True,expedited shipping requested
2024-12-01,North,Electronics,Partner,Consumer,SKU-1078,2,43.16,0.1,77.69,False,first-time customer
2025-06-15,South,Toys,Online,SMB,SKU-1040,10,71.07,0.1,639.63,False,
2025-03-23,West,Apparel,Online,Consumer,SKU-1095,3,78.92,0.15,201.25,True,first-time customer
2025-01-01,South,Sports,Retail Store,SMB,SKU-1086,8,42.62,0.0,340.96,False,first-time customer
2025-09-18,Central,Home & Kitchen,Partner,Consumer,SKU-1110,5,79.06,0.15,336.0,True,
2026-02-01,East,Electronics,Online,Consumer,SKU-1003,10,62.98,0.2,503.84,False,expedited shipping requested
2026-01-18,East,Electronics,Partner,Consumer,SKU-1092,10,57.53,0.0,575.3,False,
2025-08-28,North,Sports,Online,Consumer,SKU-1067,3,38.84,0.1,104.87,True,first-time customer
2025-02-27,Central,Home & Kitchen,Online,SMB,SKU-1057,6,52.18,0.2,250.46,False,gift wrap
2025-08-25,East,Apparel,Online,Consumer,SKU-1102,10,21.43,0.0,214.3,False,expedited shipping requested
2026-03-17,South,Toys,Online,SMB,SKU-1102,1,48.05,0.2,38.44,True,
2024-12-22,West,Apparel,Online,Consumer,SKU-1082,7,98.38,0.0,688.66,True,
2025-06-28,East,Electronics,Online,SMB,SKU-1024,10,26.66,0.05,253.27,True,bulk order
2026-04-11,South,Electronics,Partner,Consumer,SKU-1118,3,25.76,0.15,65.69,True,promo code applied
2025-08-20,West,Home & Kitchen,Online,Enterprise,SKU-1085,9,23.79,0.2,171.29,False,
2025-01-18,Central,Apparel,Online,Enterprise,SKU-1038,9,63.1,0.0,567.9,True,
2025-06-17,West,Apparel,Online,Consumer,SKU-1016,9,23.47,0.05,200.67,False,
2025-10-10,North,Sports,Online,Consumer,SKU-1093,7,82.68,0.15,491.95,True,
2026-03-20,East,Home & Kitchen,Online,SMB,SKU-1070,6,74.98,0.2,359.9,False,
2025-02-10,East,Home & Kitchen,Marketplace,Consumer,SKU-1087,5,39.4,0.0,197.0,False,promo code applied
2025-12-12,Central,Apparel,Partner,Consumer,SKU-1028,2,70.1,0.1,126.18,True,
2025-12-03,North,Electronics,Retail Store,Consumer,SKU-1065,10,36.07,0.2,288.56,False,gift wrap
2025-10-27,Central,Apparel,Online,SMB,SKU-1119,1,66.23,0.1,59.61,False,bulk order
2025-08-06,North,Electronics,Online,Enterprise,SKU-1070,2,36.59,0.0,73.18,False,
2025-08-17,South,Apparel,Online,Enterprise,SKU-1077,8,24.34,0.0,194.72,False,
2026-04-22,West,Books,Online,SMB,SKU-1065,4,56.47,0.0,225.88,False,
2026-03-26,Central,Toys,Online,Consumer,SKU-1058,2,38.55,0.0,77.1,False,
2026-01-28,East,Toys,Online,Enterprise,SKU-1115,9,35.83,0.0,322.47,False,
2026-02-11,South,Sports,Partner,Consumer,SKU-1101,2,44.91,0.0,89.82,True,
2025-01-09,East,Apparel,Online,Consumer,SKU-1031,4,69.68,0.0,278.72,True,expedited shipping requested
2025-08-10,South ,Sports,Retail Store,SMB,SKU-1047,2,142.26,0.0,284.52,True,promo code applied
2026-03-25,North,Books,Marketplace,Consumer,SKU-1106,11,81.8,0.15,764.83,False,
2025-05-09,West,Apparel,Online,Consumer,SKU-1014,2,92.18,0.0,184.36,True,promo code applied
2025-11-27,West,Apparel,Online,Consumer,SKU-1075,2,70.71,0.1,127.28,False,gift wrap
2025-02-24,East,Home & Kitchen,Partner,Enterprise,SKU-1067,8,30.69,0.1,220.97,False,
2025-07-30,North,Electronics,Retail Store,Consumer,SKU-1080,10,46.46,0.05,441.37,False,bulk order
2025-12-05,North,Books,Online,Consumer,SKU-1067,9,17.96,0.1,145.48,True,expedited shipping requested
2025-12-13,East,Apparel,Marketplace,Consumer,SKU-1046,4,54.58,0.0,218.32,False,
2026-02-11,South,Home & Kitchen,Online,Consumer,SKU-1074,1,160.46,0.1,144.41,False,gift wrap
2025-11-10,Central,Home & Kitchen,Online,Enterprise,SKU-1099,8,84.33,0.0,674.64,False,
2025-03-10,North,Apparel,Retail Store,Consumer,SKU-1028,9,39.88,0.0,358.92,True,
2025-05-11,East,Home & Kitchen,Retail Store,Enterprise,SKU-1082,10,75.55,0.0,755.5,False,
2026-03-04,North,Home & Kitchen,Online,SMB,SKU-1040,9,94.97,0.2,683.78,True,
2025-07-04,Central,Home & Kitchen,Retail Store,Consumer,SKU-1071,1,30.57,0.1,27.51,False,gift wrap
2025-01-26,North,Apparel,Online,Consumer,SKU-1047,5,54.15,0.0,270.75,False,gift wrap
2025-04-21,North,Apparel,Online,SMB,SKU-1110,10,52.41,0.0,524.1,False,
2025-04-25,South,Electronics,Marketplace,Enterprise,SKU-1080,6,33.44,0.05,190.61,False,expedited shipping requested
2025-11-15,South,Apparel,Retail Store,Consumer,SKU-1065,4,28.09,0.0,112.36,False,
2026-04-09,North,Home & Kitchen,Online,Consumer,SKU-1091,8,84.48,0.0,675.84,True,gift wrap
2026-04-03,West,Toys,Retail Store,Consumer,SKU-1027,9,12.21,0.15,93.41,False,
2026-05-09,North,Sports,Retail Store,Consumer,SKU-1028,1,80.08,0.05,76.08,False,
2025-11-17,North,Books,Marketplace,Consumer,SKU-1109,5,22.33,0.0,111.65,False,promo code applied
2025-08-03,Central,Sports,Online,SMB,SKU-1112,5,,0.0,504.05,False,
2025-09-08,East,Toys,Online,Enterprise,SKU-1084,5,33.4,0.0,167.0,True,first-time customer
2026-02-02,East,Home & Kitchen,Online,Consumer,SKU-1098,7,92.1,0.1,580.23,False,
2025-09-07,South,Electronics,Online,SMB,SKU-1084,6,57.23,0.0,343.38,True,
2025-09-21,East,Electronics,Partner,SMB,SKU-1044,9,84.67,0.05,723.93,False,first-time customer
2026-04-27,West,Electronics,Online,Consumer,SKU-1031,5,79.27,0.2,317.08,False,
2025-06-12,Central,Toys,Marketplace,Consumer,SKU-1036,5,50.73,0.0,253.65,True,
2025-07-25,North,Books,Retail Store,Consumer,SKU-1074,6,38.82,0.0,232.92,False,
2026-01-12,West,Books,Retail Store,SMB,SKU-1018,7,110.94,0.0,776.58,False,
2025-08-31,North,Sports,Online,Consumer,SKU-1069,7,39.26,0.15,233.6,False,first-time customer
2025-01-27,Central,Apparel,Online,Consumer,SKU-1050,10,63.73,0.0,637.3,True,
2026-05-07,East,Books,Online,Consumer,SKU-1047,3,33.89,0.05,96.59,True,first-time customer
2025-10-05,North,Apparel,Online,Consumer,SKU-1009,5,20.08,0.1,90.36,True,bulk order
2025-11-12,South,Electronics,Online,Consumer,SKU-1007,9,35.58,0.15,272.19,True,
2025-10-21,East,Books,Retail Store,SMB,SKU-1077,9,81.67,0.0,735.03,False,
2025-06-27,West,Electronics,Retail Store,Consumer,SKU-1060,6,17.65,0.0,105.9,True,first-time customer
2026-01-07,Central,Electronics,Partner,Consumer,SKU-1042,1,52.79,0.2,42.23,False,
2025-05-11,West,Books,Online,Consumer,SKU-1075,1,76.94,0.15,65.4,True,
2026-04-07,East,Home & Kitchen,Online,Consumer,SKU-1031,11,144.82,0.0,1593.02,True,first-time customer
2025-04-14,South,Electronics,Marketplace,Consumer,SKU-1107,8,43.23,0.0,345.84,False,promo code applied
2025-03-07,North,Apparel,Online,Consumer,SKU-1090,10,88.86,0.0,888.6,False,
2025-04-21,South,Home & Kitchen,Retail Store,Consumer,SKU-1118,7,36.45,0.15,216.88,False,expedited shipping requested
2026-02-13,West,Home & Kitchen,Retail Store,SMB,SKU-1027,2,61.71,0.05,117.25,True,promo code applied
2025-01-30,South,Apparel,Online,Consumer,SKU-1044,2,107.09,0.1,192.76,False,
2025-06-24,Central,Sports,Online,Consumer,SKU-1070,10,107.37,0.2,858.96,True,
2025-04-30,West,Apparel,Retail Store,SMB,SKU-1021,6,81.69,0.0,490.14,False,first-time customer
2026-02-17,South,Electronics,Retail Store,Consumer,SKU-1064,1,99.99,0.0,99.99,False,expedited shipping requested
2025-05-07,Central,Electronics,Partner,Consumer,SKU-1029,7,89.18,0.0,624.26,False,bulk order
2025-10-12,North,Electronics,Online,Consumer,SKU-1024,4,11.82,0.2,37.82,True,
2026-02-11,North,Electronics,Partner,Consumer,SKU-1078,2,24.47,0.0,48.94,True,
2025-11-04,South,Sports,Online,SMB,SKU-1012,1,37.59,0.05,35.71,False,expedited shipping requested
2024-12-10,North,Toys,Online,SMB,SKU-1083,7,130.72,0.15,777.78,True,bulk order
2026-03-02,North,Apparel,Retail Store,Consumer,SKU-1099,11,71.02,0.15,664.04,True,expedited shipping requested
2025-01-15,Central,Toys,Online,Enterprise,SKU-1109,6,39.26,0.0,235.56,True,promo code applied
2025-04-12,East,Home & Kitchen,Retail Store,Consumer,SKU-1110,11,170.02,0.15,1589.69,False,first-time customer
2025-12-01,Central,Apparel,Online,SMB,SKU-1063,7,36.33,0.05,241.59,True,
2025-10-30,West,Toys,Retail Store,SMB,SKU-1009,7,68.55,0.0,479.85,False,
2025-09-17,East,Home & Kitchen,Online,Consumer,SKU-1007,4,71.15,0.15,241.91,False,
2025-05-16,East,Home & Kitchen,Online,Consumer,SKU-1021,1,56.7,0.0,56.7,True,
2026-04-23,East,Electronics,Partner,Consumer,SKU-1054,4,49.74,0.05,189.01,False,
2026-04-22,West,Electronics,Online,SMB,SKU-1015,2,86.47,0.0,172.94,False,bulk order
2025-01-13,South,Electronics,Retail Store,Consumer,SKU-1007,1,68.53,0.05,65.1,True,bulk order
2025-09-02,West,Sports,Online,Consumer,SKU-1098,6,27.53,0.0,165.18,True,
2026-03-13,West,Home & Kitchen,Retail Store,SMB,SKU-1026,4,19.8,0.05,75.24,True,
2025-07-19,North,Sports,Partner,Consumer,SKU-1033,11,129.69,0.1,1283.93,False,
2025-02-04,East,Electronics,Online,SMB,SKU-1042,7,34.03,0.1,214.39,False,
2025-11-19,North,Home & Kitchen,Online,Consumer,SKU-1018,8,80.03,0.05,608.23,False,
2025-06-09,West,Home & Kitchen,Online,Enterprise,SKU-1107,9,113.22,0.0,1018.98,False,
2026-01-09,West,Electronics,Online,Consumer,SKU-1041,7,34.47,0.0,241.29,True,expedited shipping requested
2025-11-22,North,Home & Kitchen,Retail Store,Consumer,SKU-1117,1,63.94,0.15,54.35,False,promo code applied
2025-02-20,East,Sports,Marketplace,Consumer,SKU-1080,11,60.11,0.0,661.21,True,
2025-01-21,South,Toys,Retail Store,Consumer,SKU-1108,9,81.25,0.0,731.25,False,
2025-07-16,South,Sports,Online,SMB,SKU-1090,3,35.94,0.05,102.43,False,
2025-02-16,North,Toys,Marketplace,Enterprise,SKU-1094,2,30.44,0.0,60.88,False,
2025-08-22,South,Toys,Online,Enterprise,SKU-1011,11,75.35,0.0,828.85,False,
2025-02-04,Central,Home & Kitchen,Online,Enterprise,SKU-1047,8,25.7,0.05,195.32,False,
2025-11-27,North,Electronics,Retail Store,Consumer,SKU-1061,5,73.89,0.15,314.03,True,
2026-02-17,North,Electronics,Online,Consumer,SKU-1057,7,24.6,0.15,146.37,False,promo code applied
2025-12-23,North,Apparel,Online,Consumer,SKU-1035,3,71.52,0.0,214.56,True,gift wrap
2026-04-27,North,Home & Kitchen,Partner,Consumer,SKU-1013,8,46.79,0.1,336.89,True,
2025-11-04,West,Sports,Marketplace,SMB,SKU-1040,7,58.05,0.0,406.35,False,first-time customer
2025-07-29,Central,Home & Kitchen,Retail Store,SMB,SKU-1088,7,49.36,0.15,293.69,True,
2025-12-23,Central,Sports,Online,Consumer,SKU-1095,1,28.09,0.05,26.69,False,
2025-03-12,South,Books,Online,Consumer,SKU-1109,8,26.34,0.2,168.58,False,
2025-05-08,West,Electronics,Online,Consumer,SKU-1049,3,97.12,0.0,291.36,False,
2026-04-05,South,Electronics,Retail Store,Enterprise,SKU-1072,10,36.4,0.05,345.8,False,
2025-03-24,South,Electronics,Online,Consumer,SKU-1019,8,26.15,0.0,209.2,False,
2025-10-13,North,Books,Marketplace,Consumer,SKU-1086,2,55.6,0.0,111.2,True,
2025-07-17,North,Home & Kitchen,Marketplace,Consumer,SKU-1002,10,72.11,0.05,685.04,True,first-time customer
2026-02-06,Central,Apparel,Online,SMB,SKU-1067,11,101.2,0.2,890.56,False,promo code applied
2025-05-05,Central,Apparel,Marketplace,Consumer,SKU-1026,6,98.09,0.05,559.11,True,
2025-09-29,South,Electronics,Marketplace,Enterprise,SKU-1024,8,24.77,0.0,198.16,True,
2025-03-04,East,Apparel,Online,Consumer,SKU-1039,10,107.83,0.1,970.47,False,
2025-03-04,North,Apparel,Online,Consumer,SKU-1055,7,120.34,0.2,673.9,False,bulk order
2025-12-25,North,Books,Marketplace,SMB,SKU-1033,4,71.74,0.2,229.57,False,expedited shipping requested
2025-08-25,Central,Sports,Online,Consumer,SKU-1020,4,21.92,0.1,78.91,False,gift wrap
2026-01-18,West,Apparel,Retail Store,SMB,SKU-1060,10,152.51,0.0,1525.1,False,first-time customer
2026-03-19,South,Home & Kitchen,Online,Consumer,SKU-1016,9,9.76,0.1,79.06,False,
2025-09-10,Central,Sports,Online,Consumer,SKU-1015,10,35.36,0.2,282.88,False,promo code applied
2025-01-24,South,Books,Marketplace,Consumer,SKU-1079,9,14.29,0.2,102.89,True,
2025-06-08,North,Apparel,Marketplace,Consumer,SKU-1001,10,77.59,0.15,659.52,True,expedited shipping requested
2025-12-02,South,Sports,Marketplace,SMB,SKU-1000,8,103.53,0.1,745.42,False,expedited shipping requested
2026-02-22,West,Sports,Marketplace,SMB,SKU-1050,2,34.42,0.0,68.84,False,
2025-02-21,East,Apparel,Retail Store,SMB,SKU-1024,8,27.96,0.0,223.68,False,expedited shipping requested
2025-03-05,South,Electronics,Online,Consumer,SKU-1110,4,49.24,0.0,196.96,False,promo code applied
2025-03-10,North,Electronics,Online,Consumer,SKU-1085,9,65.73,0.1,532.41,False,promo code applied
2025-03-19,South,Apparel,Online,Consumer,SKU-1070,8,26.09,0.2,166.98,True,
2025-05-14,West,Electronics,Marketplace,Consumer,SKU-1104,11,35.4,0.2,311.52,False,bulk order
2025-08-16,North,Sports,Online,Consumer,SKU-1090,1,62.58,0.2,50.06,False,first-time customer
2025-05-23,North,Home & Kitchen,Online,SMB,SKU-1032,6,49.9,0.15,254.49,False,
2025-10-12,West,Apparel,Online,SMB,SKU-1067,1,41.42,0.0,41.42,True,
2025-01-21,North,Books,Retail Store,Consumer,SKU-1078,10,24.35,0.0,243.5,True,
2025-09-23,West,Toys,Partner,Consumer,SKU-1077,1,49.22,0.1,44.3,True,bulk order
2025-10-22,West,Electronics,Online,Consumer,SKU-1025,1,37.23,0.15,31.65,True,
2025-05-07,Central,Home & Kitchen,Online,Consumer,SKU-1010,2,80.62,0.15,137.05,False,
2025-05-10,East,Electronics,Marketplace,Consumer,SKU-1050,9,31.01,0.05,265.14,True,
2025-11-11,East,Electronics,Partner,Consumer,SKU-1089,5,108.55,0.2,434.2,True,first-time customer
2025-03-30,West,Apparel,Online,Consumer,SKU-1018,6,102.0,0.1,550.8,False,
2026-04-10,South,Toys,Online,Consumer,SKU-1094,3,68.1,0.1,183.87,True,bulk order
2024-12-26,West,Apparel,Marketplace,Consumer,SKU-1079,9,40.75,0.0,366.75,False,expedited shipping requested
2026-01-01,West,Apparel,Retail Store,Consumer,SKU-1065,3,69.39,0.0,208.17,False,gift wrap
2026-01-06,South,Home & Kitchen,Partner,Enterprise,SKU-1087,9,89.24,0.2,642.53,False,
2025-10-22,East,Apparel,Online,Consumer,SKU-1088,3,39.03,0.15,99.53,False,
2026-02-09,West,Apparel,Online,Enterprise,SKU-1007,8,35.75,0.05,271.7,True,
2025-11-26,Central,Toys,Retail Store,Consumer,SKU-1116,11,99.03,0.15,925.93,False,
2025-12-11,Central,Electronics,Online,Consumer,SKU-1001,2,57.24,0.1,103.03,True,gift wrap
2025-10-17,West,Electronics,Marketplace,Consumer,SKU-1068,5,112.28,0.0,561.4,True,
2025-12-10,Central,Apparel,Online,Enterprise,SKU-1119,10,37.21,0.0,372.1,False,
2026-03-05,South,Books,Marketplace,Consumer,SKU-1100,1,47.11,0.15,40.04,True,
2024-12-28,South,Electronics,Partner,Consumer,SKU-1026,9,7.22,0.0,64.98,False,promo code applied
2025-06-13,Central,Home & Kitchen,Online,Consumer,SKU-1038,1,,0.0,25.55,True,
2025-07-23,West,Apparel,Marketplace,SMB,SKU-1012,3,46.43,0.1,125.36,False,promo code applied
2025-12-14,South,Home & Kitchen,Retail Store,Enterprise,SKU-1107,11,13.26,0.1,131.27,False,
2026-05-03,South,Sports,Retail Store,Consumer,SKU-1046,8,46.65,0.0,373.2,False,
2025-01-31,South,Electronics,Partner,Enterprise,SKU-1118,5,117.92,0.0,589.6,False,
2025-10-25,North,Toys,Retail Store,Consumer,SKU-1048,4,38.65,0.0,154.6,False,first-time customer
2025-12-11,Central,Toys,Partner,Enterprise,SKU-1009,4,35.43,0.2,113.38,True,first-time customer
2025-12-14,Central,Sports,Marketplace,Enterprise,SKU-1088,8,61.12,0.0,488.96,False,promo code applied
2026-01-03,West,Electronics,Online,SMB,SKU-1091,5,50.87,0.15,216.2,False,bulk order
2025-01-15,Central,Toys,Online,Consumer,SKU-1025,6,68.95,0.05,393.02,False,
2025-12-04,Central,Books,Online,SMB,SKU-1008,11,44.69,0.1,442.43,True,
2025-11-01,South,Home & Kitchen,Online,SMB,SKU-1088,7,39.58,0.15,235.5,False,promo code applied
2025-05-27,Central,Books,Online,SMB,SKU-1067,1,37.19,0.0,37.19,False,bulk order
2025-05-12,North,Electronics,Partner,Consumer,SKU-1035,5,23.68,0.15,100.64,True,gift wrap
2026-03-23,Central,Home & Kitchen,Partner,Enterprise,SKU-1075,1,75.37,0.2,60.3,True,first-time customer
2026-03-19,North,Sports,Online,SMB,SKU-1074,3,113.1,0.0,339.3,True,promo code applied
2026-04-19,East,Sports,Online,Consumer,SKU-1096,7,57.49,0.2,321.94,True,
2025-07-22,North,Electronics,Retail Store,SMB,SKU-1022,6,92.77,0.1,500.96,True,first-time customer
2024-12-31,Central,Sports,Online,Consumer,SKU-1078,11,47.62,0.1,471.44,False,
2025-01-27,Central,Electronics,Retail Store,Consumer,SKU-1047,3,120.64,0.05,343.82,True,
2026-04-11,West,Books,Online,SMB,SKU-1094,8,64.77,0.2,414.53,True,
2025-05-29,North,Home & Kitchen,Online,Consumer,SKU-1016,2,46.4,0.0,92.8,True,bulk order
2025-03-03,Central ,Electronics,Online,Consumer,SKU-1014,7,40.8,0.2,228.48,False,
2025-02-19,South,Sports,Partner,Consumer,SKU-1049,11,,0.15,236.27,True,
2025-02-28,East,Apparel,Online,Consumer,SKU-1107,2,80.4,0.1,144.72,True,
2025-02-15,North,Electronics,Partner,SMB,SKU-1112,10,85.79,0.1,772.11,False,bulk order
2025-04-27,South,Electronics,Partner,Consumer,SKU-1000,8,73.65,0.05,559.74,True,bulk order
2025-06-22,West,Home & Kitchen,Online,SMB,SKU-1067,4,48.05,0.0,192.2,True,
2025-07-24,North,Home & Kitchen,Marketplace,Consumer,SKU-1078,9,77.58,0.1,628.4,False,gift wrap
